user_id,item_id,rating
STU_001,CHEM400_03713,2.858292688424814
STU_001,ECON100_03768,2.727769780316975
STU_001,ECON100_03780,2.6658324139154304
STU_001,ECON300_03784,2.2870950624198088
STU_001,PSYCH500_03805,3.1994403596649112
STU_001,BIO400_03813,3.174209971898435
STU_001,ECON100_03814,3.6377474426265044
STU_001,ENGR100_03822,2.376076889500728
STU_001,PHYS100_03847,3.146261572367474
STU_001,ENGL500_03865,2.9930329144334586
STU_001,PHYS500_03872,3.289658892424401
STU_001,ENGL100_03884,2.4982553185218506
STU_001,ENGL300_03885,2.696361680640677
STU_001,PSYCH200_03899,2.6315773777796
STU_001,STAT100_03909,3.6886682412078775
STU_001,MATH400_03925,2.2801254279216185
STU_001,STAT300_03928,3.018656954571564
STU_001,CHEM100_03945,2.8445084382619736
STU_001,ENGL300_03965,2.6915932933806523
STU_001,BIO500_03994,3.675400965308845
STU_001,CHEM300_04001,2.6962686817615693
STU_001,CHEM200_04008,2.537267061695403
STU_001,STAT400_04009,2.528544945183318
STU_001,PSYCH200_04067,2.8708520635226904
STU_001,CHEM200_04088,1.8876991994874506
STU_001,PSYCH100_04094,1.9448252144527636
STU_001,MATH400_04191,3.115709958160152
STU_001,PHYS300_04197,2.332279291419307
STU_001,STAT200_04207,3.123703012228531
STU_001,ENGL500_04255,2.72288608435929
STU_001,CS300_04266,2.5856252270665476
STU_001,PHYS300_04269,4.606428622090174
STU_001,MATH100_04272,2.7942268555949195
STU_001,CHEM400_04312,3.115529851707855
STU_001,CS500_04348,3.5031483324405057
STU_001,STAT400_04352,2.506801885494915
STU_001,ENGL500_04357,2.5545279362125886
STU_001,ENGL400_04364,2.8451324436094714
STU_001,ENGL100_04391,3.380066387863852
STU_001,ECON100_04418,3.589128741620786
STU_001,ENGL400_04448,2.7171864830086054
STU_001,ENGL200_04449,4.803563823730614
STU_001,ENGR200_04477,3.330836594804267
STU_001,ENGR500_04482,4.197737477528357
STU_001,ENGL300_04488,2.3274431397512654
STU_001,BIO200_04496,2.923696442755368
STU_001,BIO500_04500,3.349967765340783
STU_001,ECON100_04516,2.523189940378971
STU_001,MATH500_04527,1.7103247328700033
STU_001,PSYCH400_04541,3.2022604043280176
STU_001,ENGR200_04568,2.4402024816383454
STU_001,ENGL300_04570,4.362201819432066
STU_001,PSYCH400_04592,2.9851455183247038
STU_001,ECON500_04610,2.863809299860626
STU_001,CS200_04619,2.3039019328130212
STU_001,ECON400_04636,3.5529389291217512
STU_001,CS200_04655,2.381790898339038
STU_001,PSYCH500_04687,2.8749668562519597
STU_001,PHYS200_04695,4.083957667924304
STU_001,ECON300_04733,3.662034775831196
STU_001,ECON100_04760,2.9937006121655054
STU_001,ENGL200_04786,2.837032675457454
STU_001,CS200_04805,4.527541283878443
STU_001,CHEM300_04828,3.306444082318568
STU_001,MATH100_04835,1.9641522533063969
STU_001,ENGL400_04852,1.204091179292925
STU_001,MATH200_04870,2.9196395344333683
STU_001,ENGR100_04889,3.447864816483203
STU_001,ENGR100_04910,2.622977670710971
STU_001,ECON100_04911,3.39319600721805
STU_001,STAT300_04943,3.0461204645013855
STU_001,PHYS200_05015,2.8562853540005135
STU_001,ENGL400_05020,3.411926260260833
STU_001,STAT100_05058,3.0874204732255213
STU_001,PSYCH100_05072,3.3523778444747427
STU_001,CHEM100_05076,2.449757056030093
STU_001,MATH200_05083,3.352124330052153
STU_001,CS400_05087,2.802117773599191
STU_001,PHYS500_05096,2.6363363972941225
STU_001,MATH300_05125,2.303574260862655
STU_001,PHYS500_05126,3.2705841058026026
STU_001,ECON500_05148,2.3582802720644294
STU_001,PHYS500_05161,4.493113221506389
STU_001,PHYS400_05172,3.4265236105792165
STU_001,CS100_05191,2.4636930462391105
STU_001,ENGL300_05201,3.294692933869953
STU_001,CHEM300_05210,2.6952987826569377
STU_001,MATH500_05217,2.752597069619121
STU_001,STAT300_05226,2.9902228213528876
STU_001,PSYCH500_05227,3.4109498781380885
STU_001,MATH200_05244,2.0742664083520843
STU_001,STAT500_05254,3.5986010970765356
STU_001,PHYS200_05262,2.095262506058241
STU_001,CHEM200_05272,3.319219508168482
STU_001,CHEM200_05275,2.3143702228548433
STU_001,ENGL400_05296,2.2579459805717024
STU_001,CHEM400_05311,2.8116734502563077
STU_001,ECON300_05312,2.0801629333939333
STU_001,CHEM300_05320,3.1351622673757062
STU_001,CS100_05339,3.0858796179121777
STU_001,STAT400_05354,2.902974779509152
STU_001,CHEM300_05400,2.3856942732186788
STU_001,ENGR200_05487,2.3161819647456747
STU_001,CS500_05539,3.24678979086718
STU_001,PSYCH200_05571,2.514356564852994
STU_001,BIO300_05578,2.6695488056396472
STU_001,MATH400_05594,3.417562813593598
STU_001,STAT100_05604,2.305566818792362
STU_001,BIO400_05608,3.029425703777109
STU_001,CHEM200_05620,2.993556198156869
STU_001,CHEM500_05646,2.672200720096979
STU_001,CHEM100_05648,2.94001800621729
STU_001,ENGR100_05661,3.2287854320943454
STU_001,CS300_05672,2.7519822627306922
STU_001,ENGR400_05678,3.9318846049633214
STU_001,ENGL200_05699,2.139872021473046
STU_001,PHYS200_05708,2.414793658968323
STU_001,ENGL100_05719,2.207633451599757
STU_001,ENGR200_05724,2.481249306562324
STU_001,ENGL200_05740,2.6088000906036295
STU_001,CHEM400_05757,3.0789220813371587
STU_001,CHEM500_05763,2.795868574301974
STU_001,PSYCH400_05779,3.830862536821482
STU_001,ECON300_05790,2.9775345596021054
STU_001,ECON300_05811,2.9331225622227124
STU_001,ENGL300_05833,2.999846981304148
STU_001,ENGR500_05860,3.1674903523162157
STU_001,STAT100_05868,3.657499890044016
STU_001,PSYCH500_05875,2.9073079194138027
STU_001,MATH400_05996,2.453596489934241
STU_001,ENGL100_06008,3.6405196464522036
STU_001,STAT100_06011,3.7165277143845095
STU_001,MATH300_06021,2.4145566169338477
STU_001,STAT500_06032,3.074146511467679
STU_001,STAT200_06153,2.9071275240861603
STU_001,PSYCH500_06155,4.067187842763995
STU_001,CS100_06156,2.9968022412151916
STU_001,ECON400_06169,2.039731254156168
STU_001,MATH200_06170,3.1380281129405767
STU_001,ENGR300_06197,2.9888087748851886
STU_001,PHYS300_06202,3.214397531141796
STU_001,ENGL300_06238,3.685100462615135
STU_001,ENGL300_06249,3.017889925937405
STU_001,ENGR400_06266,3.680484840381655
STU_001,BIO200_06288,3.2793404653384672
STU_001,MATH400_06316,3.489892279038471
STU_001,ENGL300_06365,2.9756293582201705
STU_001,MATH300_06393,2.9369140405640173
STU_001,PHYS400_06394,2.618292780611539
STU_001,ENGL200_06405,2.2144391587917363
STU_001,PSYCH200_06406,3.3199444202451605
STU_001,ECON300_06419,2.7869274805556348
STU_001,CHEM200_06429,2.796396389932991
STU_001,CS400_06432,3.1326444475815203
STU_001,PSYCH500_06469,3.713438249005669
STU_001,ENGR100_06474,3.968903141491194
STU_001,ENGL300_06476,2.476076044754114
STU_001,CHEM400_06512,3.6076335033104763
STU_001,CHEM400_06547,3.491804231563239
STU_001,PSYCH400_06556,2.9524896348377374
STU_001,CS400_06560,3.7409149544058344
STU_001,ENGR400_06566,2.5273999751449354
STU_001,PHYS300_06571,2.5893439353528724
STU_001,ECON100_06579,2.5055020202773965
STU_001,ENGR400_06586,3.2993245419841886
STU_001,ENGR500_06640,1.8927302113994013
STU_001,PHYS100_06646,3.1364434988988914
STU_001,ENGL100_06673,2.8412961324440533
STU_001,ENGR100_06682,3.0488752781828743
STU_001,MATH500_06694,3.8020264838245907
STU_001,PHYS300_06699,2.6712042729333287
STU_001,CS200_06723,2.9460088490112883
STU_001,MATH400_06727,2.830189082084967
STU_001,ENGR400_06749,2.528071555224731
STU_001,ECON500_06776,3.227490900891822
STU_001,CS500_06839,3.652144076340001
STU_001,CS100_06840,3.095493012753716
STU_001,BIO500_06842,3.657746158355524
STU_001,STAT200_06858,2.774127589832885
STU_001,CHEM500_06861,2.1500710653266935
STU_001,PSYCH100_06863,2.994344843342365
STU_001,STAT200_06899,2.791488352786954
STU_001,CS500_06902,2.8422844130082017
STU_001,MATH200_06940,2.6508287907110146
STU_001,ENGL500_06956,3.866999727879902
STU_001,CS400_06958,3.0099024818095947
STU_001,ENGL300_06985,3.1209751962316807
STU_001,CHEM400_06993,2.885388198792451
STU_001,ECON200_07000,3.7220047160783203
STU_001,CS200_07020,3.1730544724767022
STU_001,CHEM100_07029,3.5775540816691103
STU_001,ECON300_07046,2.4986195258642088
STU_001,ECON400_07057,2.3262493927858623
STU_001,CHEM400_07098,2.2042888541816446
STU_001,STAT500_07115,3.7344366937678433
STU_001,PSYCH100_07135,3.142916216386821
STU_001,MATH500_07140,3.091897455736831
STU_001,ENGR300_07201,3.2869083392391127
STU_001,CHEM500_07223,3.8579026491073445
STU_001,BIO100_07237,2.4270956150839527
STU_001,PSYCH400_07257,2.6923568113249923
STU_001,CS400_07272,3.788439427478978
STU_001,BIO100_07306,3.1298906842009484
STU_001,MATH200_07320,3.121475096464271
STU_001,MATH500_07356,2.4067205326548113
STU_001,CHEM500_07365,3.0439556083867716
STU_001,MATH400_07396,2.915078309276746
STU_001,PSYCH500_07401,2.474265232673584
STU_001,MATH500_07423,2.920804989024544
STU_001,STAT300_07441,2.8512457691346804
STU_001,ENGL300_07490,2.7197140773360338
STU_001,ENGR400_07525,3.545775233980526
STU_001,PHYS400_07588,2.8887647320408005
STU_001,MATH300_07593,2.6956465226209936
STU_001,STAT300_07597,3.0551369032705296
STU_001,ECON300_07612,2.6551364677645704
STU_001,MATH100_07669,2.6173292108159165
STU_001,CS200_07684,2.9709857838481266
STU_001,STAT500_07685,1.4123049132410868
STU_001,ENGL200_07727,2.1521432977351287
STU_001,STAT400_07736,3.461031488838766
STU_001,PSYCH300_07744,3.0163881292931913
STU_001,BIO300_07774,4.427276048324222
STU_001,ENGR100_07801,2.9603116691237648
STU_001,CS100_07823,3.860283744844169
STU_001,CS100_07845,3.182915192153882
STU_001,CHEM200_07862,2.403093235929103
STU_001,BIO200_07930,3.1561444014671585
STU_001,PSYCH200_07943,2.564775149128948
STU_001,ENGL400_07955,3.627166287526636
STU_001,PHYS300_07975,3.259084394940057
STU_001,ECON400_08001,2.236183502198399
STU_001,CS500_08008,1.8418703846819253
STU_001,ENGL300_08105,3.3760880491161545
STU_001,PHYS500_08114,3.120579235192115
STU_001,ENGR400_08131,2.754028712111573
STU_001,CHEM300_08132,3.153139566658576
STU_001,CHEM500_08161,3.3140596130372315
STU_001,ENGL200_08226,3.842911970861613
STU_001,BIO300_08264,2.002144862953666
STU_001,PSYCH300_08301,3.6577748575171793
STU_001,PSYCH200_08302,2.6711137186300618
STU_001,ENGR400_08314,3.2026393146824397
STU_001,CS300_08322,3.1282251512672348
STU_001,MATH200_08330,4.398736368456471
STU_001,BIO300_08333,3.688533533580083
STU_001,CS500_08394,3.2514537522764635
STU_001,CHEM200_08449,2.695811252554978
STU_001,MATH100_08492,3.1170714698529505
STU_001,ENGL300_08508,3.2980679812531895
STU_001,MATH300_08552,3.659731829562464
STU_001,PSYCH300_08566,2.735119922022399
STU_001,CHEM300_08588,4.202458214760146
STU_001,MATH400_08591,2.684773441079138
STU_001,PSYCH200_08599,2.5650663196889627
STU_001,MATH200_08623,3.257555820240803
STU_001,PHYS100_08634,2.9897796596376986
STU_001,CS200_08685,3.237744819059187
STU_001,STAT300_08696,3.619265347914049
STU_001,STAT100_08701,3.3303819455626886
STU_001,PSYCH400_08726,1.9296119801531484
STU_001,BIO300_08770,2.7876223343701283
STU_001,STAT400_08779,2.3560209112768233
STU_001,ECON500_08795,2.640532066965294
STU_001,BIO400_08850,2.5399810271423626
STU_001,BIO100_08857,2.621528215251264
STU_001,CHEM500_08862,2.9594241917339086
STU_001,BIO200_08888,3.8395114618927235
STU_001,BIO300_08961,3.5257360630928196
STU_001,CS200_08967,2.629543285851256
STU_001,STAT100_09007,1.997594635776057
STU_001,BIO400_09021,2.731352337514522
STU_001,BIO200_09034,3.6770664880294692
STU_001,PHYS100_09039,3.8911037640368162
STU_001,STAT300_09050,3.0522104814041557
STU_001,BIO300_09053,3.319561508528063
STU_001,CHEM500_09113,3.3684914190028663
STU_001,PSYCH200_09131,2.6104114722738174
STU_001,MATH300_09167,2.8216879552932888
STU_001,ECON100_09185,3.0258757884090817
STU_001,MATH300_09246,3.9061703428973296
STU_001,STAT500_09265,3.585656417556137
STU_001,CHEM500_09267,3.5383269486194506
STU_001,STAT300_09272,2.2216529845378563
STU_001,ECON300_09303,3.0665325945371467
STU_001,ENGL400_09353,3.7312384433366494
STU_001,ECON300_09384,2.2171086972920055
STU_001,CHEM200_09386,3.086390448501751
STU_001,PHYS500_09404,3.0268220196367848
STU_001,BIO500_09424,3.0130280896753208
STU_001,PHYS400_09444,3.6047731592256453
STU_001,STAT200_09451,3.3761809788993564
STU_001,MATH300_09452,3.179166292004227
STU_001,MATH400_09480,3.5184041901613696
STU_001,MATH100_09496,3.434806453635254
STU_001,MATH100_09505,2.7284748098166927
STU_001,PHYS200_09522,2.31666343849832
STU_001,PHYS300_09524,2.221635212314695
STU_001,PHYS200_09537,2.4878934844250433
STU_001,MATH500_09551,3.922665075613145
STU_001,ENGR100_09558,2.8253932997395452
STU_001,BIO500_09563,3.624396004690915
STU_001,CHEM100_09580,3.2207555332268543
STU_001,ECON300_09608,3.8416843847484143
STU_001,ENGR100_09659,2.9277731626653605
STU_001,ECON300_09689,4.457710766747432
STU_001,STAT200_09692,3.1981605761992604
STU_001,PHYS200_09695,3.447446840675978
STU_001,ENGR400_09702,3.513867640989364
STU_001,STAT400_09709,2.7438914615150747
STU_001,STAT300_09728,1.9762781776186809
STU_001,PHYS500_09743,3.223717946191421
STU_001,CS200_09767,1.9552180850064327
STU_001,BIO200_09792,1.972526503450121
STU_001,CHEM400_09794,2.284094789230786
STU_001,CHEM300_09797,3.032642499980254
STU_001,PSYCH200_09862,2.940635466585591
STU_001,BIO400_09863,3.5678106888830223
STU_001,BIO400_09922,2.7353992186689977
STU_001,BIO100_09932,1.684404570818037
STU_001,STAT200_09944,2.0148318684789635
STU_001,MATH500_09997,3.6742121073212304
STU_002,ECON400_00000,2.621530938393596
STU_002,STAT400_00010,3.1408279450412318
STU_002,BIO500_00028,3.0273567785093944
STU_002,CS300_00060,3.6172865753525665
STU_002,CHEM100_00104,2.74957628912691
STU_002,STAT400_00115,2.539484898106815
STU_002,ECON300_00132,2.983608666745392
STU_002,MATH300_00161,3.1157156984540286
STU_002,CS400_00189,1.9725973403116244
STU_002,ECON500_00202,2.6156644701471112
STU_002,ENGR500_00228,3.4104326012865855
STU_002,ENGL300_00236,2.9303513109837502
STU_002,ENGR500_00327,2.765313023573161
STU_002,CS200_00331,2.9254074739387215
STU_002,PSYCH200_00350,2.513081238747951
STU_002,BIO100_00354,2.534624338238646
STU_002,ENGL200_00369,1.919331721394417
STU_002,CHEM100_00384,3.674788841721651
STU_002,ECON300_00400,1.6729454347182897
STU_002,PHYS200_00422,2.8181888458290425
STU_002,MATH300_00478,2.762895187732479
STU_002,ENGL300_00489,3.4347269123189066
STU_002,ECON100_00492,3.81023032296247
STU_002,CS200_00496,3.821220782616068
STU_002,CHEM300_00497,2.9230667555575547
STU_002,ENGL100_00506,3.0597269743721007
STU_002,STAT300_00524,3.37044664181751
STU_002,PSYCH300_00562,2.380012359909701
STU_002,CS100_00610,3.4971056903697035
STU_002,STAT100_00613,2.680770548336682
STU_002,STAT300_00625,3.088601641968342
STU_002,PHYS400_00639,3.8194323354211352
STU_002,ECON500_00652,2.2633744913077436
STU_002,STAT300_00674,3.3206688920251506
STU_002,MATH100_00688,3.1355817127079737
STU_002,PSYCH500_00723,2.6529839245380087
STU_002,PSYCH100_00755,3.7600201421257062
STU_002,BIO300_00760,2.8181494503376765
STU_002,BIO300_00775,2.375603924459351
STU_002,MATH300_00840,2.607978946912656
STU_002,ECON400_00853,3.9985429363625293
STU_002,ENGR200_00859,3.5440129758565466
STU_002,STAT100_00871,2.2981679561332164
STU_002,PHYS300_00888,2.2446826611100597
STU_002,ECON500_00898,3.321400150255795
STU_002,CHEM500_00905,2.9587701123260652
STU_002,CHEM200_00925,3.7287316124246526
STU_002,BIO500_00934,2.123249729798023
STU_002,CHEM200_00951,2.236619239603634
STU_002,ECON400_00953,2.5760429718871625
STU_002,BIO100_01046,3.3061324340113405
STU_002,ENGR300_01059,4.285341890106499
STU_002,STAT200_01085,2.109114788524665
STU_002,CHEM200_01094,3.326087095763844
STU_002,STAT300_01120,2.4804153994978475
STU_002,PHYS400_01177,3.163652458215221
STU_002,MATH400_01195,2.7171709937557833
STU_002,CS200_01197,2.8732740028918067
STU_002,PSYCH300_01202,3.563389551103346
STU_002,PSYCH400_01214,1.9642079640826813
STU_002,ENGL100_01217,2.9661194667215627
STU_002,PSYCH100_01237,2.2187389637288337
STU_002,ENGR400_01264,3.1776329164719463
STU_002,ENGL500_01276,2.9586210764442455
STU_002,ENGR500_01310,3.733090833070398
STU_002,ENGR100_01332,3.7051841970441393
STU_002,ECON400_01348,3.219628553079588
STU_002,PSYCH400_01357,2.5491416340321873
STU_002,PSYCH400_01359,1.9022852290604455
STU_002,PSYCH300_01372,3.9182022066973814
STU_002,MATH200_01388,3.0353349421040865
STU_002,PHYS100_01438,2.4054041510015365
STU_002,PSYCH500_01484,3.6637726149073084
STU_002,BIO200_01506,2.159182467019666
STU_002,PHYS100_01507,3.1037105420701123
STU_002,PHYS300_01511,1.8231352960677563
STU_002,PSYCH400_01533,3.1004783645922127
STU_002,PHYS100_01563,2.917148354001043
STU_002,MATH300_01589,3.1751441842367143
STU_002,CS300_01599,3.4828867484096424
STU_002,ENGR100_01623,2.4328858050675164
STU_002,CS200_01690,1.610773038945243
STU_002,ENGR200_01691,3.019460932243232
STU_002,PSYCH100_01692,2.8015270570522426
STU_002,BIO100_01726,1.8297734791292188
STU_002,CS200_01745,3.170866852458213
STU_002,MATH300_01754,3.293249097410065
STU_002,PHYS300_01768,2.957397867235975
STU_002,ENGL200_01784,3.8816954070185377
STU_002,PSYCH200_01787,2.6020666524401492
STU_002,CHEM200_01816,3.089784162069058
STU_002,ENGR400_01825,3.183149870257854
STU_002,CS100_01840,2.2975854871225065
STU_002,BIO100_01842,2.4125306836742366
STU_002,ECON400_01852,2.9584596089655006
STU_002,BIO200_01855,2.705899232470023
STU_002,CS500_01868,2.2466555564693325
STU_002,STAT100_01881,3.246110198766781
STU_002,MATH500_01915,2.5791201936736554
STU_002,PHYS300_01937,3.665212433393106
STU_002,BIO200_01965,3.0630827439216137
STU_002,BIO300_02050,3.0554320559785833
STU_002,CHEM200_02095,3.0653853940221056
STU_002,ENGL100_02142,3.2796872560071657
STU_002,ENGR100_02192,3.4575810125030433
STU_002,PHYS400_02211,3.056054603600475
STU_002,ENGL200_02218,2.8242090841749774
STU_002,CS500_02248,2.9860433476535118
STU_002,ENGL400_02267,2.710540436827362
STU_002,PHYS100_02268,3.8176606754486473
STU_002,CHEM500_02288,3.4395395435685936
STU_002,CHEM400_02294,3.6274297559161246
STU_002,PHYS200_02375,3.183441903573144
STU_002,PHYS400_02414,2.891063505982877
STU_002,PSYCH200_02419,3.2543764315841397
STU_002,CHEM100_02452,2.710840456976211
STU_002,ECON400_02470,3.253584498344644
STU_002,ENGL200_02556,2.2203270833142055
STU_002,ENGR300_02611,2.8520557328153444
STU_002,BIO200_02675,2.0887119394383147
STU_002,CS100_02677,3.4350652449345866
STU_002,MATH500_02739,3.1356731108979305
STU_002,ECON400_02743,3.62261630125794
STU_002,ENGL400_02860,3.7297461708648303
STU_002,ENGL500_02866,2.7697887800305256
STU_002,ENGL500_02882,1.3591209547679426
